acdnt_year,occrrnc_time_code,legaldong_name,acdnt_hdc,lrg_violt_1_dc,road_stle_dc,wrngdo_vhcle_asort_dc,acdnt_age_1_code,rdse_sttus_dc,road_div,lat,lng,near_crosswalk,near_traffic_light,near_child_zone,near_elderly_zone,near_disabled_zone,lanes,lengths,velocity,traffic_volume,elderly_hotspot,non_elderly_hotspot,all_hotspot
2021,17,서울특별시 강남구 신사동,차대차,안전운전불이행,단일로 - 기타,승용,67, 건조,104.0,37.52450926788735,127.02819915559348,1,0,0,0,0,,,,64676,1.0,,1
2021,17,서울특별시 강남구 역삼동,차대차,안전거리미확보,단일로 - 기타,승용,72, 건조,104.0,37.49848942811589,127.03791122026486,0,0,1,0,0,6.0,8312.0,18.0,53898,1.0,,1
2021,18,서울특별시 강남구 역삼동,차대차,안전운전불이행,교차로 - 교차로부근,승용,73, 기타,104.0,37.50181640109618,127.0267693865485,0,0,0,0,0,,,,53898,1.0,,1
2021,8,서울특별시 강남구 대치동,차대차,교차로운행방법위반,교차로 - 교차로안,승용,66, 건조,104.0,37.49883086604922,127.05166598906304,0,0,1,0,0,6.0,6344.0,24.0,65162,1.0,,1
2021,15,서울특별시 강남구 논현동,차대차,안전운전불이행,단일로 - 기타,승용,78, 기타,104.0,37.50891991709824,127.02249283525464,1,1,0,0,0,9.0,7816.0,21.6,64676,1.0,,1
2021,18,서울특별시 강남구 청담동,차대차,기타,단일로 - 기타,승용,68, 건조,104.0,37.524206193586984,127.04985057385409,0,0,1,0,0,10.0,3279.0,15.5,120822,0.0,,1
2021,18,서울특별시 강남구 개포동,차대차,안전운전불이행,단일로 - 기타,승합,66, 건조,104.0,37.478476620384,127.05604023816026,1,0,1,0,0,,,,58894,0.0,,0
2021,9,서울특별시 강남구 개포동,차대사람,안전운전불이행,교차로 - 교차로안,기타불명,999, 건조,104.0,37.47566077420303,127.05032286394922,1,0,1,0,0,,,,186278,0.0,,0
2021,11,서울특별시 강남구 대치동,차대차,안전운전불이행,교차로 - 교차로안,승용,70, 건조,104.0,37.50316669551826,127.05892619967317,1,0,1,0,0,4.0,3728.0,18.2,65162,0.0,,1
2021,12,서울특별시 강남구 청담동,차대사람,안전운전불이행,교차로 - 교차로안,승용,74, 건조,104.0,37.52534493554921,127.05064725435786,0,0,1,0,0,,,,120822,0.0,,1
2021,12,서울특별시 강남구 역삼동,차대차,안전거리미확보,교차로 - 교차로부근,승용,65, 건조,104.0,37.4924627556828,127.0341926836713,0,0,1,0,0,,,,53898,0.0,,1
2021,9,서울특별시 강남구 수서동,차대차,기타,단일로 - 기타,승용,66, 건조,104.0,37.48787421800843,127.103153911889,0,0,1,1,0,6.0,3429.0,26.6,97512,1.0,,1
2021,13,서울특별시 강남구 세곡동,차대차,신호위반,교차로 - 교차로부근,승용,70, 건조,105.0,37.464702224608736,127.10919055638348,0,0,1,0,0,8.0,3595.0,20.8,44062,1.0,,1
2021,12,서울특별시 강남구 역삼동,차대차,안전거리미확보,교차로 - 교차로부근,승용,68, 건조,104.0,37.49822247132571,127.02739166281089,0,0,1,0,0,9.0,7816.0,19.6,53898,1.0,,1
2021,15,서울특별시 강남구 논현동,차대차,안전거리미확보,단일로 - 기타,승용,66, 건조,104.0,37.507693695469726,127.03367941994382,0,0,0,0,0,6.0,8312.0,22.6,64676,1.0,,1
2021,17,서울특별시 강남구 삼성동,차대차,안전거리미확보,단일로 - 기타,승용,70, 건조,104.0,37.50509074097308,127.05046319792427,0,0,1,0,0,10.0,4059.0,15.2,65162,1.0,,1
2021,18,서울특별시 강남구 대치동,차대사람,보행자보호의무위반,교차로 - 교차로횡단보도내,기타불명,999, 건조,104.0,37.504165596980705,127.04895266579774,0,0,0,0,0,6.0,6344.0,16.6,65162,1.0,,1
